"id","category","title","url","body"
"1198","CDタイトル情報取得","CDタイトル情報を取得する方法を教えてください","/faq/etcservice/cd/1198.html","CDタイトル情報の取得方法は、こちら（PDF）をご覧ください。CDタイトル情報の取得は、CDの楽曲をSDカードに保存してから操作をおこなってください。T-Connect（携帯接続）をご利用の場合は、携帯電話を接続して通信ができる状態で操作をおこなってください。"
"1197","CDタイトル情報取得","CDタイトル情報が取得できません","/faq/etcservice/cd/1197.html","CDタイトル情報の取得は、CDの楽曲がSDカードに保存されている必要があります。CDタイトル情報の取得方法については、こちら（FAQ:1198）をご確認ください。また、ナビの利用開始操作がお済みでない場合は、ナビで利用開始操作をおこなってからCDタイトル情報を取得してください。利用開始操作は、通信機器の種類によって操作方法が異なります。利用開始操作方法T-ConnectDCMパッケージ・T-ConnectforCROWN（クラウン：2018年6月～2020年4月モデル）は、こちら（FAQ:1062）をご覧ください。T-Connect（携帯接続）は、こちら（FAQ:1061）をご覧ください。アルファード・ヴェルファイア（2017年12月～2019年12月モデル）（※1）、カローラスポーツ（2018年6月～2019年9月モデル）、プリウス（2018年12月～2021年6月モデル）（※1）、RAV4（2019年4月～2020年8月モデル）、プリウスPHV（2019年5月～2021年6月モデル）（※1）の場合は、こちら（FAQ:1223）をご覧ください。アルファード・ヴェルファイア（2019年12月～2023年6月モデル）、T-ConnectforCROWN（クラウン：2020年4月～2022年7月モデル）、センチュリー（セダンタイプ）（2021年5月～2023年9月モデル）、ランドクルーザー（2021年8月以降モデル）で標準装備またはメーカーオプションナビを装着の場合は、こちら（FAQ:1272）をご覧ください。※1：販売店装着オプションナビ、ナビ非装着の場合のみ。"
"1348","その他コンテンツ","「運転支援アップデート（トヨタセーフティセンス最新化1）」の利用料金を教えてください","/faq/etcservice/etc/1348.html","料金は11,000円（税込）です。T-Connectスタンダード（22）またはT-Connectエントリー（22）の一部の対象車種限定で、お申込みいただくとご利用できるオプションサービスです。お申込み時に一度料金をお支払いただくと、その後は、追加料金は不要で「運転支援アップデート（トヨタセーフティセンス最新化1）」を継続してご利用いただけます。なお、T-Connect解約後も、引き続き「運転支援アップデート（トヨタセーフティセンス最新化1）」をご利用いただけます。対象車種や申込方法等詳しくはこちらをご覧ください。"
"1347","その他コンテンツ","「運転支援アップデート（トヨタセーフティセンス最新化1）」とはどのようなサービスですか？","/faq/etcservice/etc/1347.html","「運転支援アップデート（トヨタセーフティセンス最新化1）」とは、ドライバーのミスや疲れをカバーして事故を未然に防ぐ、予防安全技術ToyotaSafetySense（トヨタセーフティセンス）の、一部機能をアップグレードできるサービスです。T-Connectスタンダード（22）・T-Connectエントリー（22）の一部の対象車種限定で、お申込みいただくとご利用できるオプションサービスです。対象車種や申込方法等詳しくはこちらをご覧ください。サービス利用料はこちら（FAQ:1348）をご覧ください。"
"1346","その他コンテンツ","TVを見るためにはどうしたらいいですか？/TVオプションの申込方法を教えてください","/faq/etcservice/etc/1346.html","ディスプレイオーディオ（DA）でT-Connectスタンダードまたは、T-Connectエントリーの基本サービスをご契約の場合、ご利用いただけるオプションサービスです。お申込み時に一度料金をお支払いただくと、その後は、追加料金は不要で「TV」を継続してご利用いただけます。なお、T-Connect解約後も、引き続き「TV」をご利用いただけます。＜T-Connectの基本サービスが未申込みの場合＞T-ConnectのWEB登録または、お近くのトヨタ販売店にてお申込みをお願いします。T-ConnectのWEB登録からの申込み方法は、こちら（FAQ:1020）をご覧ください。＜T-Connectの基本サービスをお申込み済みの場合＞MyTOYOTA（WEB）または、お近くのトヨタ販売店にてお申込みをお願いいたします。■ご注意TVをご覧いただけるタイミングは、お支払い方法によって異なります。詳しくは、こちら（FAQ:1282）をご覧ください。MyTOYOTA（WEB）から申込みする方法「TOYOTAアカウント」のメールアドレス／パスワードが必要です。「TOYOTAアカウント」のメールアドレス／パスワードがわからない場合は、こちら（FAQ:1335）をご覧ください。下記画面は、スマートフォンの表示画面です。パソコンの表示画面とは異なります。1.MyTOYOTA（WEB）にアクセスし、「TOYOTAアカウント」のメールアドレスとパスワードを入力して「ログイン」をクリック2.「MyTOYOTA」タブをクリックガレージの「T-Connectご契約内容へ」をクリック2台以上おクルマを登録されている場合は、「一覧を見る」をクリックし、確認したいおクルマを選択してください。3.「ご契約プラン」をクリックし、TVオプションの「購入手続きへ」をクリック＜お支払い方法が登録済みの場合＞手順9.へお進みください。＜お支払い方法が未登録の場合＞「お支払方法を確認」をクリックし手順4.へお進みください。4.「お支払い方法」の「登録」をクリック5.ご希望のお支払方法を選択し、注意事項をご確認の上、「同意する」にチェックを入れ、「次へ」をクリック＜クレジットカードの場合＞手順6.へお進みください。＜TOYOTAWalletの場合＞TOYOTAWallet情報登録画面に遷移いたしますので、ご登録いただき手順9.へお進みください。6.クレジットカード情報を入力して「確認」をクリック7.入力したクレジットカード番号を確認し「登録」をクリック8.クレジットカード情報登録完了「進む」をクリック9.登録完了画面が出ます。「お手続きへ戻る」をクリック10.「地上デジタルTVの有効化に関する約款に同意する」にチェックを入れ、「最終確認画面へ」をクリック11.お申込み内容を確認の上、「この内容で申し込む」をクリック12.申込み完了おクルマのエンジンのOFF/ONをおこなってください標準装備・メーカーオプションのT-Connectナビ、販売店装着オプションT-Connectナビを搭載しているおクルマでは、TVのお申込みは不要です。"
"1323","その他コンテンツ","車内Wi-Fiの接続方法を教えてください","/faq/etcservice/etc/1323.html","車内Wi-Fiをご利用いただくには、オプションのお申込み手続きをおこなったあと、お手持ちのデバイスから接続操作が必要です。車内Wi-Fiの接続方法1.ナビ画面右下の「設定」（歯車マーク）をタッチ2.「Wi-Fi」をタッチ3.Hotspotの設定画面が表示されますHotspotをオン（ボタンが青色であることを確認）にし、パスワードをタッチ4.Hotspotのパスワードが伏字で表示されますナビ画面右上の目印をタッチし、表示されたパスワードをお手持ちのデバイスに入力の上ご利用ください"
"1322","その他コンテンツ","デジタルキーとはどのようなサービスですか？","/faq/etcservice/etc/1322.html","「デジタルキー」とは、スマートフォンに「デジタルキー」アプリをインストールすることで、デジタルキー部品を搭載したおクルマに対して、スマートフォンを鍵として使用できるサービスです。T-Connectスタンダード（22）・T-Connectエントリー（22）でご選択いただけるオプションサービスとなります。初度登録日から3年間は無料でご利用いただけます。（※1）スマートフォンを通して、ご家族やご友人にデジタルキーの受け渡しができるため、離れた場所での車両の貸し借りがおこなえるサービスです。対象車種や操作方法等詳しくはこちらをご覧ください。サービス利用料はこちら（FAQ:1266）をご覧ください。T-Connectスタンダード（22）、T-Connectエントリー（22）で「デジタルキー」をご利用になるには、トヨタ販売店にてお申込みください。SUBARUをご利用のお客様で「デジタルキー」をご利用になるには、SUBARU特約店にてお申込みください。※1：bZ4X（2023年10月以降モデル）は、初度登録日より10年間無料です。"
"1321","その他コンテンツ","車内Wi-Fiとはどのようなサービスですか？","/faq/etcservice/etc/1321.html","「車内Wi-Fi」とは、Wi-Fiによるデータ通信を車内で利用することができるサービスです。DCMがWi-Fiスポットとなり、お客様やご家族、ご友人のスマートフォンやタブレットを接続することでデータ通信を容量無制限で楽しむことができます。同時に最大5つのデバイスに接続することが可能です。T-Connectスタンダード（22）のみでご選択いただけるオプションサービスとなります。対象車種はこちら（FAQ：1288）をご覧ください。ディスプレイオーディオ（コネクティッドナビ対応）Plus搭載車では、オプションサービス「車内Wi-Fi」をお申込みいただくことで、車載機でインターネットブラウザ機能をご利用いただくことができます。操作方法等詳しくはこちらをご覧ください。SUBARUのお客様でもご利用いただけます。お申込み方法はこちら（FAQ：1302）をご覧ください。サービス利用料はこちら（FAQ:1266）をご覧ください。"
"1320","その他コンテンツ","コネクティッドナビ／コネクティッドナビ（車載ナビ有）とはどのようなサービスですか？","/faq/etcservice/etc/1320.html","「コネクティッドナビ／コネクティッドナビ（車載ナビ有）」とは、センター通信型のナビゲーションサービスです。T-Connectスタンダード（22）でご選択いただけるオプションサービスとなります。初度登録日から5年間は無料でご利用いただけます。（※1）「コネクティッドナビ／コネクティッドナビ（車載ナビ有）」をご契約いただくことで、エージェント、エージェント+がご利用いただけます。搭載する車載機によって、提供される機能が異なります。ディスプレイオーディオ（コネクティッドナビ対応）搭載車では、オプションサービス「コネクティッドナビ」対応となります。車載機にデータを保持しない、センター通信型のナビです。現在地周辺の地図データをセンターから一時的にダウンロードすることで最新の地図をご利用いただけます。ディスプレイオーディオ（コネクティッドナビ対応）Plus搭載車では、オプションサービス「コネクティッドナビ（車載ナビ有）」対応となります。従来のハイブリッドナビ同様、車載機にナビデータを保持するセンター通信型ナビです。最新の地図データと目的地情報を用いてナビゲーションします。対象車種や操作方法等詳しくはこちらをご覧ください。SUBARUのお客様でもご利用いただけます。サービス利用料はこちら（FAQ:1266）をご覧ください。「コネクティッドナビ／コネクティッドナビ（車載ナビ有）」は初度登録より5年の無料期間中は、T-Connectスタンダード（22）の基本サービスをお申込みいただくと自動契約となります。（※1）T-Connectスタンダード（22）で「オペレーターサービス」をご利用いただくには、「コネクティッドナビ／コネクティッドナビ（車載ナビ有）」のご契約が必要です。※1：bZ4X（2023年10月以降モデル）は、初度登録日より10年間無料です。"
"1319","その他コンテンツ","おでかけプランとはどのようなサービスですか？","/faq/etcservice/etc/1319.html","スマホアプリ「MyTOYOTA+」（※1）にて事前に設定したルートを、ナビへ連携することができるサービスです。連携されたルートにて、目的地案内がスタートします。T-Connectスタンダード（22）契約でのみご利用いただけます。※1：SUBARUのお客様は、スマホアプリ「MyCarConnect」をご利用ください。"
"1318","その他コンテンツ","マイセッティングとはどのようなサービスですか？","/faq/etcservice/etc/1318.html","マイセッティングは、ナビとスマホアプリ「MyTOYOTA+」（※1）を連携させ、ドライバー登録をおこなうことで、ドライバーごとの情報を保存できるサービスです。保存されるデータは、「走行履歴」、「シート位置」、「ナビ表示方法」などで、あらかじめ認証する端末を設定しておくことで、乗車したドライバーを自動で認識し、ドライバーごとの情報・設定が、ナビや車両に反映されるサービスです。サービスや設定方法等、詳しくはこちらをご覧くださいT-Connectスタンダード（22）契約でのみご利用いただけます。※1：SUBARUのお客様は、スマホアプリ「MyCarConnect」をご利用ください。"
"1317","その他コンテンツ","車内Wi-Fiの利用データ通信量の上限や、速度規制はありますか？","/faq/etcservice/etc/1317.html","車内Wi-Fi契約期間中は、データ通信量は無制限でご利用いただけます。また、回線の混雑状況などにより通信速度の規制がかかる場合があります。直近3日間（当日は含みません）で6GB以上の通信をした場合、終日速度制限がかかることがあります。"
"1316","その他コンテンツ","車内Wi-Fiの回線速度を教えてください","/faq/etcservice/etc/1316.html","車内Wi-Fiの回線速度は、最大72.2Mbpsです。なお、実際の通信速度は、電波状況や通信システムの混雑状況などに左右されるため、上記の回線速度とは異なる場合があります。通信規格は、IEEE802.11b/g/n(2.4GHz)です。直近3日間（当日は含みません）で6GB以上の通信をした場合、終日速度制限がかかることがあります。"
"1315","その他コンテンツ","車内Wi-Fiのサービス利用可能エリアと同時接続できる端末の台数を教えてください","/faq/etcservice/etc/1315.html","KDDIau4GLTEエリアに準じます。auのサービスエリアマップ詳細についてはこちらをご覧ください。なお、同時接続できる端末の台数は、5台までです。日本国外ではご利用いただけません。遮蔽物などによって、通信状況は左右されます。"
"1314","その他コンテンツ","ディスプレイオーディオ（コネクティッドナビ対応）Plusのインターネットブラウザでは、青少年有害情報フィルタリング機能はありますか？","/faq/etcservice/etc/1314.html","ディスプレイオーディオ（コネクティッドナビ対応）Plus搭載車のインターネットブラウザでは、青少年有害情報フィルタリング機能はございません。弊社が提供する車内Wi-Fiを利用してスマートフォンや、タブレットなどでインターネットを閲覧する際、青少年有害情報フィルタリングサービスの利用をご希望の場合は、携帯電話会社や、セキュリティソフト販売会社など、フィルタリングサービスの提供事業者との契約が必要です。"
"1313","その他コンテンツ","ディスプレイオーディオ（コネクティッドナビ対応）Plus搭載車のインターネットブラウザでは、どのようなページでも閲覧できますか？","/faq/etcservice/etc/1313.html","ディスプレイオーディオ（コネクティッドナビ対応）Plus搭載車でオプションサービス「車内Wi-Fi」をご契約いただくと、車載機でインターネットブラウザ機能をご利用いただけます。一部のサイトでは、サイト提供者によって指定のインターネット環境からアクセスできないよう制限がかけられ、閲覧できない場合があります。"
"1312","その他コンテンツ","TV・オペレーター付T-Connectナビキットとは何ですか？","/faq/etcservice/etc/1312.html","「TV・オペレーター付T-Connectナビキット」とは、T-Connectナビキットに「TV」、「オペレーターサービス」がセットになったナビキットです。TV・オペレーター付T-Connectナビキットでは、TVが標準装備となり、オペレーターサービスは、ナビの利用開始日から5年間利用することができます。TV・オペレーター付T-Connectナビキットを装着した場合、T-Connectスタンダードにお申込みいただけます。■ご注意オペレーターサービスPlusにはお申込みいただけません。TVはT-Connectスタンダードの利用開始操作完了後にご視聴いただけます。"
"1305","その他コンテンツ","「リモートスタート（アプリ）」とはどのようなサービスですか？","/faq/etcservice/etc/1305.html","「リモートスタート（アプリ）」とは乗車前に、スマホアプリ「MyTOYOTA+」からあらかじめエアコンを付ける操作をおこなうことで、乗車時から車内を快適な温度に調節することができる、一部の対象車種限定サービスです。また、外気温が5℃未満の寒い日は、「リモートスタート（アプリ）」を付けると、自動でフロント・リヤガラスの曇り取り、ドアミラーのヒーターが作動します。対象車種や操作方法等詳しくはこちらをご覧ください。お申込み方法はこちら（FAQ：1302）をご覧ください。サービス利用料はこちら（FAQ:1266）をご覧ください。リモートスタート（アプリ）のご利用方法動画販売店装着オプションのリモートスタートを装着している場合は、ご利用いただけません。T-Connectスタンダード、T-Connectエントリー、T-ConnectforCROWN（クラウン：2020年４月～2022年7月モデル）の、後付けで販売店装着オプション「リモートスタート（アプリ）スターターキット」申込みをご希望の場合は、おクルマご購入のトヨタ販売店または、お近くのトヨタ販売店へお問合せください。起動後、一定の時間が経つと自動的に停止します。通信環境や使用状況によっては、ご利用できない場合があります。使用時には周囲の安全を十分にご確認の上ご使用ください。一般公道上や締め切った場所でのご使用はおやめください。車両停車中にエンジンをみだりに稼働させた場合、条例により、罰則を受けることがありますのでご注意ください。（ご購入の際は地方自治体の条例などをご確認ください。）SUBARUのお客様は、ご利用いただけません。"
"1286","その他コンテンツ","auスマホ利用料割引について教えてください","/faq/etcservice/etc/1286.html","auスマートフォンをご利用のお客様を対象とした携帯電話料金の割引サービスです。T-Connectスタンダード・T-Connectエントリー・T-ConnectforCROWN（クラウン：2020年4月～2022年7月モデル）をご契約の場合に割引が適用されます。対象のauプランは、こちら施策の詳細・申込方法については、こちらauの携帯電話番号1回線につき1回のみ、1年間の適用となります。途中月にauの解約をされても再適用はされません。auの契約プランが格安プランの場合は割引対象外です。T-Connectのご契約が法人契約の場合は割引対象外です。"
"1285","その他コンテンツ","「TV」の利用料金を教えてください","/faq/etcservice/etc/1285.html","料金は33,000円（税込）です。ディスプレイオーディオ（DA）でT-ConnectスタンダードまたはT-Connectエントリーの場合に、お申込みいただくとご利用できるオプションサービスです。お申込み時に一度料金をお支払いただくと、その後は、追加料金は不要で「TV」を継続してご利用いただけます。なお、T-Connect解約後も、引き続き「TV」をご利用いただけます。"
"1283","その他コンテンツ","「Apple CarPlay」「Android Auto™」とはどのようなサービスですか？","/faq/etcservice/etc/1283.html","おクルマとスマートフォンをUSBケーブルで接続すると、対応アプリをディスプレイに表示させ、利用することができるサービスです。詳細についてはこちらをご覧ください。ナビタイプによる対応表はこちらをご覧ください。"
"1282","その他コンテンツ","TVオプションを申込みましたが、TVが見られません/いつから見られるようになりますか？","/faq/etcservice/etc/1282.html","TVをご覧いただけるタイミングは、お支払い方法によって異なります。下記のお支払方法よりご確認ください。■ご注意今まで視聴できていたTVが見られなくなった場合につきましては、おクルマご購入のトヨタ販売店へご相談ください。クレジットカードT-ConnectのWEB登録または、MyTOYOTA（WEB）でTVオプションをお申込みの場合、お申込み完了後にTVの視聴が可能です。販売店でTVをお申込みの場合、クレジットカードご登録完了後にTVの視聴が可能です。クレジットカードのご登録がお済みでないお客様は、T-Connectお申込書控えに記載のQRコード、またはクレジットカード情報を登録する専用サイトへアクセスいただき、お手続きください。ご利用いただけるクレジットカードの種類は、こちら（FAQ:1007）をご覧ください。クレジットカードの登録方法はこちら（FAQ:1217）をご覧ください。T-Connectスタンダードでは、ナビでのT-Connect利用開始操作後に視聴いただけます。クレジットカードをご登録いただいても視聴ができない場合は、通信状態の良い場所で、おクルマのエンジンをOFF／ONしていただき、約15分ほどお待ちください。お時間経過後もTVアイコンが表示されない場合は、おクルマご購入のトヨタ販売店へご相談ください。TOYOTAWalletT-ConnectのWEB登録やMyTOYOTA（WEB）、または、販売店でTVオプションをお申込みの場合、お申込み完了後にTVの視聴が可能です。販売店でTVをお申込みの場合は、事前にTOYOTAWallet情報の登録をお願いいたします。T-Connectスタンダードでは、ナビでのT-Connect利用開始操作後に視聴いただけます。ご購入後も視聴ができない場合は、通信状態の良い場所で、おクルマのエンジンをOFF／ONしていただき、約15分ほどお待ちください。お時間経過後もTVアイコンが表示されない場合は、おクルマご購入のトヨタ販売店へご相談ください。口座引落し販売店でお申込み後、翌々月23日以降にTVオプションのご利用料金の引落しがおこなわれます。引落し完了後、月末までに「TV」のアイコンがナビに表示されTVの視聴が可能です。すでにお支払い方法の登録が完了している場合は、MyTOYOTA（WEB）でもお申込みいただけます。引落し完了後、月末までに「TV」のアイコンがナビに表示されTVの視聴が可能です。お申込み完了時期によっては、ご利用料金の引落しがお申込みから3カ月後の23日になる場合がございます。T-Connectスタンダードでは、ナビでのT-Connect利用開始操作後に視聴いただけます。指定口座振込（請求書）（※1）販売店でお申込み後、翌月10営業日頃に請求書を発送させていただき、お振込完了後5営業日以内に「TV」のアイコンがナビに表示され、TVの視聴が可能です。すでにお支払い方法の登録が完了している場合は、MyTOYOTA（WEB）でもお申込みいただけます。お申込み後、翌月10営業日頃に請求書を発送させていただき、お振込完了後5営業日以内に「TV」のアイコンがナビに表示され、TVの視聴が可能です。T-Connectスタンダードでは、ナビでのT-Connect利用開始操作後に視聴いただけます。※1：法人契約のお客様のみがご利用いただけます。"
"1281","その他コンテンツ","ディスプレイオーディオとは何ですか？","/faq/etcservice/etc/1281.html","ディスプレイオーディオは、ナビ機能のないディスプレイがついた車載機です。スマートフォンと連携し、トヨタのおクルマに対応したアプリをディスプレイに表示させ、利用することができます。＜T-Connectスタンダード・T-Connectエントリー対象車種＞販売店装着オプションとしてナビキットを装着し、ナビ機能を利用することもできます。＜T-Connectスタンダード（22）対象車種＞オプションサービスを契約することで、ナビ機能を利用することもできます。ディスプレイオーディオ（コネクティッドナビ対応）Plus搭載車では、車載機にナビデータを保持しているため、オプションサービスの契約がなくても、ナビ機能をご利用いただけます。"
"1209","その他コンテンツ","必要なデータのダウンロードの方法を教えてください","/faq/etcservice/etc/1209.html","ナビより「必要なデータのダウンロード」をおこないトヨタスマートセンターへアクセスすることで、ナビの一時的なエラーが改善される場合があります。T-Connect（携帯電話接続）の場合は、ナビを携帯電話やWi-Fiスポットと接続し通信できる状態にして操作をおこなってください。「必要なデータのダウンロード」操作方法1.ナビの「MENU」ボタンを押す(または「情報・TC」ボタンを押す)2.「T-Connect」をタッチ(ナビにより表示されません)3.「オンライン」タブの「ユーザー設定」をタッチ4.「必要なデータのダウンロード」をタッチ（表示されない場合は「次頁」をタッチ）5.画面が変わるまでそのままお待ちください6.データ更新が完了(自動的にユーザー設定画面に戻ります)"
"1088","その他コンテンツ","クルマを買い替えるので、いま使っているT-Connnect契約を新しいクルマに移行することはできますか？","/faq/etcservice/etc/1088.html","T-Connect契約は、おクルマごとの契約となります。ご契約者が同じであっても、買い替え後のおクルマにT-Connect契約を移行することはできません。手放されるおクルマのT-Connect契約の解約手続きをおこなっていただき、買い替え後のおクルマであらためてお申込みをおこなってください。以前のおクルマでご登録いただいているドライブプランの「Myルート」や「Gメモリ」は、新しいおクルマへ移行することができます。移行方法は、こちら（FAQ:1167）をご覧ください。但し、新しいおクルマのご契約がT-Connectスタンダード・T-Connectエントリー・T-Connectスタンダード（22）・T-Connectエントリー（22）の場合は、「Myルート」や「Gメモリ」を移行することはできません。"
"1341","サービス","ドライブ診断とはどのようなサービスですか？","/faq/mytoyotaplus/service/1341.html","「ドライブ診断」とは、おクルマから取得したデータで「安全運転」と「エコ運転」の二つの視点から運転を診断するサービスです。1カ月ごとに採点し、アクセル/ブレーキ操作、走行速度など、走行情報を収集/分析し、診断結果を月次でご案内します。（※1）ご利用はスマホアプリ「MyTOYOTA+」にて操作をおこなってください。「ドライブ診断」対応車種はこちらの「ドライブ診断」をご確認ください。■ご注意ドライブ診断は初回の診断データが反映されるまでアプリ内に表示されません。ドライブ診断の閲覧ができるようになるとプッシュ通知が届きます。プッシュ通知受信後にログインすると、アプリ内にドライブ診断が表示されます。※1：車種やナビによっては5段階評価が掲載されます。ドライブ診断をご利用いただくには、スマホアプリ「MyTOYOTA＋」で利用開始設定が必要です。"
"1340","サービス","リモートサービスのシェアとはなんですか？／複数のスマートフォンから操作することはできますか？","/faq/mytoyotaplus/service/1340.html","ご家族などで1台のクルマを共同利用する場合、QRコードやSMSを使用してT-Connectご契約者様（オーナー）からご家族や友人へ、リモートサービスの利用権限をシェアすることができます。T-Connectご契約者様以外のスマートフォンでもクルマの情報確認、うっかり通知・リモート確認・リモート操作、カーファインダー、リモートスタート（アプリ）などがご利用いただけるようになります。＜対象プラン＞リモートサービスのシェアは、T-Connectスタンダード、T-Connectエントリー、T-ConnectforCROWN（クラウン：2020年４月～2022年7月モデル）、T-Connectスタンダード（22）、T-Connectエントリー（22）の「リモート確認」対象車種でご利用いただけます。対象車種は、こちら（FAQ:1291）でご確認ください。＜シェアが可能な人数＞オーナー（ご契約者様）の「TOYOTAアカウント」から、最大5名にシェアいただけます。リモートサービスのシェアは、eケア、ドライブ診断、マイカーログ、リモートメンテナンスメール、ナビ連携はご利用いただけません。シェアの手順等、詳細はこちらをご覧ください。"
"1339","サービス","スマホアプリ「My TOYOTA+」のトップ画面にクルマの写真を表示させるにはどうしたらよいですか？","/faq/mytoyotaplus/service/1339.html","「TOYOTAアカウント」でスマホアプリ「MyTOYOTA+」にログインしていただければ、おクルマの写真が自動的に表示されます。ただし、一部のおクルマ（特別仕様車、ウェルキャブ、商用車、台数限定車など）では、おクルマの写真は表示されません。スマートフォンに保存された写真をトップ画面に追加して登録することもできます。"
"1334","サービス","スマホアプリ「My TOYOTA+」からクルマの通知（「ハザードランプ点灯通知」「アラーム通知」「マイカー始動通知」「うっかり通知」など）の設定・変更をしたい","/faq/mytoyotaplus/service/1334.html","スマホアプリ「MyTOYOTA+」から設定・変更していただけます。「リモート確認」と「リモート操作」の確認手順等、詳細はこちらの「ご利用方法」から確認したい操作方法をご確認ください。「T-Connectスタンダード」「T-Connectエントリー」をご契約の場合、「アラーム通知」「エンジン始動通知」「マイカー始動通知」「うっかり通知」は有料オプションです。"
"1333","サービス","クルマの状態を確認する「リモート確認」と、遠隔で操作をおこなう「リモート操作」の方法を教えてください","/faq/mytoyotaplus/service/1333.html","「リモート確認」「リモート操作」は、スマホアプリ「MyTOYOTA+」にて操作していただく一部の対象車種・ナビ限定サービスです。ご利用いただける車種やナビは、こちら（FAQ:1291）でご確認ください。ご利用には、スマートフォンにスマホアプリ「MyTOYOTA+」をインストールする必要があります。インストール方法は、こちら（FAQ:1326）をご覧ください。「リモート確認」と「リモート操作」の確認手順等、詳細はこちらの「マイカーサーチでできること」の「リモート確認」、「リモート操作」をご覧ください。"
"1332","サービス","スマホアプリ「My TOYOTA+」の「マイカーログ」の最新トリップデータが更新されません","/faq/mytoyotaplus/service/1332.html","以下の順番で、設定をご確認ください。サービスプランによって確認方法が異なります。以下のメニューからお使いの契約を選択してください。T-ConnectDCMパッケージ、T-ConnectforCROWN、T-ConnectスタンダードT-Connectスタンダード（22）、T-Connectエントリー（22）設定確認方法T-ConnectDCMパッケージ、T-ConnectforCROWN、T-Connectスタンダード1.「マイカーログ」でトリップデータを更新するには、おクルマのデータをトヨタスマートセンターに送信するためにAppsの「エージェント+」を常に起動中にしておく必要があります。「エージェント+」の起動状態の確認方法は、こちら（FAQ:1189）をご覧ください。「エージェント+」については、こちら（FAQ:1186）をご覧ください。2.「エージェント+」のプライバシー設定は、必ず「OFF」にしてください。「ON」の状態では、「エージェント+」が起動中でもデータが更新されません。「エージェント+」のプライバシーモードの確認方法は、こちら（FAQ:1182）をご覧ください。3.トヨタスマートセンターにアクセスしていただくと改善される場合があるため、「必要なデータのダウンロード」を実施してください。T-Connect（携帯接続）の場合は、ナビを携帯電話やWi-Fiスポットと接続し通信できる状態にして操作をおこなってください。「必要なデータのダウンロード」の方法は、こちら（FAQ:1209）をご覧ください。■ご注意「マイカーログ」のデータは、エンジンを入れたときに前回の走行データをトヨタスマートセンターに送信するためリアルタイムで反映されません。「テレビキャンセラー」を使用している場合は、電波の影響により通信が不安定になるためデータを正常に送信をすることができずデータが正しく更新できない場合があります。設定確認方法T-Connectスタンダード（22）、T-Connectエントリー（22）T-Connectエントリー（22）をご利用の場合は、手順3.へお進みください。1.ナビに「エージェント+」のアイコンが表示されていることを確認。「エージェント+」については、こちら（FAQ:1186）をご覧ください。2.「エージェント+」のプライバシー設定が、「OFF」になっていることを確認。「ON」の状態では、「エージェント+」が起動中でもデータが更新されません。「エージェント+」のプライバシーモードの設定方法は、こちら（FAQ:1182）をご覧ください。3.おクルマのエンジンのOFF/ONをおこなってください。"
"1331","サービス","スマホアプリ「My TOYOTA+」のログイン設定をオートログインに設定しているのに、ログアウトになってしまう","/faq/mytoyotaplus/service/1331.html","スマホアプリ「MyTOYOTA+」のログイン設定をオートログインに設定しているが、ログアウトされてしまう原因は以下が考えられます。■ログアウトになる可能性がある操作再インストールまたは別IDでログインした場合アプリのアップデートをおこなった場合アプリを使用している端末のアップデートをおこなった場合■オートログインの有効期限切れオートログインの設定には60日間の有効期限があるため、オートログイン設定がオフになった可能性がございます。お手数ですが、再度オートログインの設定をお願いいたします。アプリへのログイン方法はこちら（FAQ:1326）をご覧ください。"
"1330","サービス","スマホアプリ「My TOYOTA+」にクルマを連携／削除する方法を教えてください。（T-Connect契約IDを連携／解除する方法）","/faq/mytoyotaplus/service/1330.html","スマホアプリ「MyTOYOTA+」におクルマを連携（マイカー登録）する方法や、削除する方法は以下の通りです。T-Connectスタンダード（22）、T-Connectエントリー（22）はT-Connectの解約をしないと連携解除できません＜初めてスマホアプリ「MyTOYOTA+」とおクルマを連携する方法＞おクルマの連携（マイカー登録）方法はこちら（FAQ:1328）をご覧ください。＜2台目以降のマイカー登録方法＞こちらの「ご利用方法」の「2台目以降のマイカー登録方法」をご覧ください。＜マイカー削除方法＞こちらの「ご利用方法」の「マイカー削除方法」をご覧ください。アカウントの連携に制限はございませんが、動作保証は10台までとなっております。T-Connect契約ID／パスワードが不明の場合は、こちら（FAQ:1078）をご覧ください。"
"1329","サービス","「マイカーログ」の総走行距離と、クルマのオドメーターの走行距離に差が出るのはなぜですか？","/faq/mytoyotaplus/service/1329.html","「マイカーログ」の総走行距離とおクルマのオドメーターの総走行距離では、計測方法が異なります。また、「マイカーログ」の総走行距離は、エンジンON（ACCON）時（※1）に前回の走行データをトヨタスマートセンターに送信するためリアルタイムで反映されません。走行中に「テレビキャンセラー」を使用している場合は、データを正常に送信することができず総走行距離に差が生じる場合があります。ナビにて「必要なデータのダウンロード」（※2）を実施し、トヨタスマートセンターにアクセスしていただくと改善される場合があります。操作方法は、こちら（FAQ:1209）をご覧ください。※1：T-Connectスタンダード（22）、T-Connectエントリー（22）は、エンジンOFF（ACCOFF）時に今回の走行データがトヨタスマートセンターへ送信されます。※2：T-Connectスタンダード（22）、T-Connectエントリー（22）の場合は「必要なデータのダウンロード」の操作はございませんので、おクルマのエンジンのOFF/ONをおこなってください。"
